,birth,death,gender,level1_main_occ,name,un_subregion,bigperiod_birth_graph_b,level2_main_occ,level2_second_occ,level3_main_occ,citizenship_1_b,area1_of_rattachment,un_region
805,1767.0,1826.0,Male,Discovery/Science,Friedrich_Eberhard_Rambach_(Philologe),Western Europe,4.Mid Modern Period 1751-1900AD,Academia,Culture-core,academic,Germany,Old_(before_year_1990_AD)_Germany,Europe
806,1882.0,1945.0,Male,Leadership,Kurt_Liese,Western Europe,4.Mid Modern Period 1751-1900AD,Military,Missing,officer,Germany,Old_(before_year_1990_AD)_Germany,Europe
807,1879.0,1939.0,Male,Leadership,Wolfgang_Fleck,Western Europe,4.Mid Modern Period 1751-1900AD,Military,Missing,officer,Germany,Old_(before_year_1990_AD)_Germany,Europe
808,1910.0,1993.0,Male,Discovery/Science,Erich_Deuser,Western Europe,5.Contemporary period 1901-2020AD,Academia,Missing,physiotherapist,Germany,Germany,Europe
809,1920.0,2005.0,Male,Discovery/Science,IvÃ¡n_FÃ³nagy,Eastern Europe,5.Contemporary period 1901-2020AD,Academia,Missing,philologist,Hungary,Hungary,Europe
810,1855.0,1893.0,Male,Discovery/Science,Heinrich_Wenzel,Western Europe,4.Mid Modern Period 1751-1900AD,Academia,Missing,indologist,Germany,Old_(before_year_1990_AD)_Germany,Europe
811,,1195.0,Male,Leadership,Heinrich_I._von_Maastricht,Western Europe,2.Post-Classical History 501-1500AD,Religious,Missing,priest,Germany,Old_(before_year_1990_AD)_Germany,Europe
812,1886.0,1918.0,Male,Leadership,Ferdinand_zu_Solms-Hohensolms-Lich,Western Europe,4.Mid Modern Period 1751-1900AD,Military,Nobility,officer,Germany,Old_(before_year_1990_AD)_Germany,Europe
813,1537.0,1572.0,Male,Leadership,Longqing_Emperor,Eastern Asia,3.Early Modern Period 1501-1750AD,Nobility,Politics,emperor,China,Old_(before_year_1949_AD)_China,Asia
814,1020.0,1084.0,Male,Other,Friedrich_I._(MÃ¼nster),Western Europe,2.Post-Classical History 501-1500AD,Family,Religious,sohn,Germany,Old_(before_year_1990_AD)_Germany,Europe
815,,1325.0,Male,Leadership,Burchard_III._(Magdeburg),Western Europe,2.Post-Classical History 501-1500AD,Religious,Nobility,priest,Germany,Old_(before_year_1990_AD)_Germany,Europe
816,1907.0,1982.0,Male,Leadership,Albert_Konrad_Gemmeker,Western Europe,5.Contemporary period 1901-2020AD,Military,Other,officer,Germany,Old_(before_year_1990_AD)_Germany,Europe
817,1909.0,2000.0,Male,Leadership,Egbert_von_Frankenberg_und_Proschlitz_(Politiker)_,Western Europe,5.Contemporary period 1901-2020AD,Politics,Military,politician,Germany,Germany,Europe
818,1913.0,1964.0,Male,Leadership,Werner_Winkler_(Chemiker),Western Europe,5.Contemporary period 1901-2020AD,Politics,Academia,politician,Germany,Old_(before_year_1990_AD)_Germany,Europe
819,1887.0,1955.0,Male,Culture,Silvio_D'Amico,Southern Europe,4.Mid Modern Period 1751-1900AD,Culture-periphery,Culture-core,journalist,Italy,Italy,Europe
820,1853.0,1940.0,Male,Leadership,Clemens_Carl_Buff,Western Europe,4.Mid Modern Period 1751-1900AD,Administration/Law,Politics,lawyer,Germany,Old_(before_year_1990_AD)_Germany,Europe
821,1910.0,2005.0,Male,Leadership,Erich_Deppner,Western Europe,5.Contemporary period 1901-2020AD,Military,Administration/Law,officer,Germany,Germany,Europe
822,1925.0,1976.0,Female,Culture,MÃ¡ria_FÃ¶ldes,Eastern Europe,5.Contemporary period 1901-2020AD,Culture-core,Missing,playwright,Romania,Romania,Europe
823,1959.0,,Male,Culture,LÃ¡szlÃ³_FÃ¶ldes,Eastern Europe,5.Contemporary period 1901-2020AD,Culture-periphery,Missing,architect,Hungary,Hungary,Europe
824,1954.0,,Male,Discovery/Science,Franz_Rothenbacher,Western Europe,5.Contemporary period 1901-2020AD,Academia,Missing,historian,Germany,Germany,Europe
825,1869.0,1944.0,Male,Culture,Eugen_Hamm,Western Europe,4.Mid Modern Period 1751-1900AD,Culture-core,Missing,cinema,Germany,Old_(before_year_1990_AD)_Germany,Europe
826,1844.0,1920.0,Male,Leadership,Hermann_Roeren,Western Europe,4.Mid Modern Period 1751-1900AD,Politics,Administration/Law,politician,Germany,Old_(before_year_1990_AD)_Germany,Europe
827,1888.0,1965.0,Male,Sports/Games,JÃ¡nos_FÃ¶ldessy,Eastern Europe,4.Mid Modern Period 1751-1900AD,Sports/Games,Administration/Law,football,Hungary,Hungary,Europe
828,1959.0,,Female,Culture,Dilek_ZaptÃ§Ä±oÄlu,Western Asia (Middle East Caucasus),5.Contemporary period 1901-2020AD,Culture-core,Culture-periphery,writer,Turkey,Turkey,Asia
829,1968.0,,Female,Sports/Games,Csilla_FÃ¶ldi,Eastern Europe,5.Contemporary period 1901-2020AD,Sports/Games,Family,weightlifter,Hungary,Hungary,Europe
830,1884.0,1974.0,Male,Culture,Werner_Issel,Western Europe,4.Mid Modern Period 1751-1900AD,Culture-periphery,Military,architect,Germany,Old_(before_year_1990_AD)_Germany,Europe
831,1959.0,,Male,Culture,Ernst_Hannawald,Western Europe,5.Contemporary period 1901-2020AD,Culture-core,Culture-periphery,actor,Germany,Germany,Europe
832,1952.0,,Female,Sports/Games,Eva_Wilms,Western Europe,5.Contemporary period 1901-2020AD,Sports/Games,Other,athletic,Germany,Germany,Europe
833,1938.0,2017.0,Male,Sports/Games,Imre_FÃ¶ldi,Eastern Europe,5.Contemporary period 1901-2020AD,Sports/Games,Missing,weightlifter,Hungary,Hungary,Europe
834,1966.0,,Female,Culture,Tina_Ruland,Western Europe,5.Contemporary period 1901-2020AD,Culture-core,Other,actor,Germany,Germany,Europe
835,1920.0,,Female,Leadership,Olga_Sippl,Western Europe,5.Contemporary period 1901-2020AD,Politics,Missing,politician,Germany,Old_(before_year_1990_AD)_Germany,Europe
836,1870.0,1935.0,Female,Culture,Wanda_von_Debschitz-Kunowski,Western Europe,4.Mid Modern Period 1751-1900AD,Culture-core,Missing,photographer,Germany,Old_(before_year_1990_AD)_Germany,Europe
837,1898.0,1977.0,Male,Leadership,Wilhelm_Keilhaus,Western Europe,4.Mid Modern Period 1751-1900AD,Administration/Law,Military,police,Germany,Old_(before_year_1990_AD)_Germany,Europe
838,1841.0,1917.0,Male,Culture,Otto_BrÃ¼ckwald,Western Europe,4.Mid Modern Period 1751-1900AD,Culture-periphery,Missing,architect,Germany,Old_(before_year_1990_AD)_Germany,Europe
839,1941.0,,Male,Discovery/Science,BjÃ¶rn-Uwe_Abels,Western Europe,5.Contemporary period 1901-2020AD,Academia,Missing,archaeologist,Germany,Germany,Europe
840,1563.0,1620.0,Male,Leadership,Wanli_Emperor,Eastern Asia,3.Early Modern Period 1501-1750AD,Politics,Nobility,minister,China,Old_(before_year_1949_AD)_China,Asia
841,1966.0,,Female,Culture,Tessa_Korber,Western Europe,5.Contemporary period 1901-2020AD,Culture-core,Missing,writer,Germany,Germany,Europe
842,1869.0,1928.0,Male,Culture,Xu_Ke_(author),Eastern Asia,4.Mid Modern Period 1751-1900AD,Culture-core,Academia,author,China,Old_(before_year_1949_AD)_China,Asia
843,1908.0,1984.0,Male,Discovery/Science,Ernst_Neef,Western Europe,5.Contemporary period 1901-2020AD,Academia,Missing,geographer,Germany,Old_(before_year_1990_AD)_Germany,Europe
844,1906.0,1946.0,Male,Culture,Ewald_von_Demandowsky,Western Europe,5.Contemporary period 1901-2020AD,Culture-core,Politics,film,Germany,Old_(before_year_1990_AD)_Germany,Europe
845,1904.0,1957.0,Male,Leadership,Willi_Agatz,Western Europe,5.Contemporary period 1901-2020AD,Politics,Military,politician,Germany,Old_(before_year_1990_AD)_Germany,Europe
846,1906.0,1946.0,Male,Leadership,Lothar_KÃ¶nig,Western Europe,5.Contemporary period 1901-2020AD,Religious,Politics,priest,Germany,Old_(before_year_1990_AD)_Germany,Europe
847,1984.0,,Female,Leadership,Yvonne_Ploetz,Western Europe,5.Contemporary period 1901-2020AD,Politics,Sports/Games,politician,Germany,Germany,Europe
848,1928.0,2019.0,Male,Culture,Luciano_De_Crescenzo,Southern Europe,5.Contemporary period 1901-2020AD,Culture-core,Missing,film,Italy,Italy,Europe
849,1850.0,1895.0,Male,Discovery/Science,Friedrich_Schmitz,Western Europe,4.Mid Modern Period 1751-1900AD,Academia,Missing,botanist,Germany,Old_(before_year_1990_AD)_Germany,Europe
850,1959.0,,Male,Leadership,Rolf_Schwanitz,Western Europe,5.Contemporary period 1901-2020AD,Politics,Missing,politician,Germany,Germany,Europe
851,1852.0,1912.0,Male,Leadership,Victor_Alexander_von_Otto,Western Europe,4.Mid Modern Period 1751-1900AD,Politics,Administration/Law,politician,Germany,Old_(before_year_1990_AD)_Germany,Europe
852,1959.0,,Female,Discovery/Science,Therese_Fuhrer,Western Europe,5.Contemporary period 1901-2020AD,Academia,Missing,philologist,Germany,Germany,Europe
853,1952.0,,Male,Culture,LÃ¡szlÃ³_F._FÃ¶ldÃ©nyi,Eastern Europe,5.Contemporary period 1901-2020AD,Culture-core,Academia,literary,Hungary,Hungary,Europe
854,1975.0,,Female,Sports/Games,Laura_Berg,Northern America,5.Contemporary period 1901-2020AD,Sports/Games,Missing,player,US,US,America
855,1743.0,1807.0,Male,Discovery/Science,Friedrich_Gottlob_Born,Western Europe,3.Early Modern Period 1501-1750AD,Academia,Missing,professor,Germany,Old_(before_year_1990_AD)_Germany,Europe
856,1427.0,1471.0,Male,Culture,Diebold_Lauber,Western Europe,2.Post-Classical History 501-1500AD,Culture-core,Culture-periphery,writer,Germany,Old_(before_year_1990_AD)_Germany,Europe
857,1869.0,1940.0,Male,Leadership,Eberhard_von_Mantey,Western Europe,4.Mid Modern Period 1751-1900AD,Military,Academia,officer,Germany,Old_(before_year_1990_AD)_Germany,Europe
858,1831.0,1904.0,Male,Other,Hermann_Berthold,Western Europe,4.Mid Modern Period 1751-1900AD,Worker/Business (small),Corporate/Executive/Business (large),printer,Germany,Old_(before_year_1990_AD)_Germany,Europe
859,1734.0,1805.0,Male,Discovery/Science,Friedrich_Eberhard_von_Rochow,Western Europe,3.Early Modern Period 1501-1750AD,Academia,Other,education,Germany,Old_(before_year_1990_AD)_Germany,Europe
860,1696.0,1743.0,Male,Leadership,"John_Hervey,_2nd_Baron_Hervey",Western Europe,3.Early Modern Period 1501-1750AD,Politics,Family,politician,United_Kingdom,United_Kingdom,Europe
861,1569.0,1615.0,Male,Leadership,Franz_Ursinus,Western Europe,3.Early Modern Period 1501-1750AD,Religious,Missing,priest,Germany,Old_(before_year_1990_AD)_Germany,Europe
862,1907.0,1975.0,Male,Leadership,Eugen_Walter_BÃ¼ttner,Western Europe,5.Contemporary period 1901-2020AD,Politics,Missing,politician,Germany,Old_(before_year_1990_AD)_Germany,Europe
863,1948.0,2015.0,Male,Culture,Luca_De_Filippo,Southern Europe,5.Contemporary period 1901-2020AD,Culture-core,Missing,actor,Italy,Italy,Europe
864,1924.0,2019.0,Male,Leadership,ThÃ­ch_TrÃ­_Quang,SouthEast Asia,5.Contemporary period 1901-2020AD,Religious,Missing,bhikkhu,Vietnam,Vietnam,Asia
865,1986.0,,Female,Sports/Games,Carolin_Hennecke,Western Europe,5.Contemporary period 1901-2020AD,Sports/Games,Missing,athlete,Germany,Germany,Europe
866,1919.0,2008.0,Male,Leadership,ThÃ­ch_Huyá»n_Quang,SouthEast Asia,5.Contemporary period 1901-2020AD,Politics,Religious,activist,Vietnam,Vietnam,Asia
867,1864.0,1930.0,Male,Culture,Fedor_Sommer,Western Europe,4.Mid Modern Period 1751-1900AD,Culture-core,Academia,writer,Germany,Old_(before_year_1990_AD)_Germany,Europe
868,1798.0,1875.0,Female,Missing,Ferdinande_von_Schmettau,Western Europe,4.Mid Modern Period 1751-1900AD,Missing,Missing,,Germany,Old_(before_year_1990_AD)_Germany,Europe
869,1903.0,1983.0,Male,Culture,Fritz_Ketz,Western Europe,5.Contemporary period 1901-2020AD,Culture-core,Politics,painter,Germany,Old_(before_year_1990_AD)_Germany,Europe
870,1675.0,1726.0,Male,Leadership,Friedrich_I._Vitzthum_von_EckstÃ¤dt,Western Europe,3.Early Modern Period 1501-1750AD,Politics,Other,politician,Germany,Old_(before_year_1990_AD)_Germany,Europe
871,1604.0,1670.0,Male,Leadership,Burchard_MÃ¼ller_von_der_LÃ¼hne,Western Europe,3.Early Modern Period 1501-1750AD,Military,Missing,militar,Germany,Old_(before_year_1990_AD)_Germany,Europe
872,1930.0,2018.0,Male,Culture,Luigi_De_Filippo,Southern Europe,5.Contemporary period 1901-2020AD,Culture-core,Missing,drama,Italy,Italy,Europe
873,1883.0,1972.0,Male,Discovery/Science,Otto_Koellreutter,Western Europe,4.Mid Modern Period 1751-1900AD,Academia,Missing,professor,Germany,Old_(before_year_1990_AD)_Germany,Europe
874,1908.0,1969.0,Male,Culture,Hans_MÃ¼ller-Kray,Western Europe,5.Contemporary period 1901-2020AD,Culture-core,Academia,conductor,Germany,Old_(before_year_1990_AD)_Germany,Europe
875,1922.0,2003.0,Male,Leadership,JÃ¼rgen_Brandt,Western Europe,5.Contemporary period 1901-2020AD,Military,Culture-periphery,militar,Germany,Germany,Europe
876,1857.0,1906.0,Male,Leadership,Oscar_Eisengarten,Western Europe,4.Mid Modern Period 1751-1900AD,Politics,Missing,politician,Germany,Old_(before_year_1990_AD)_Germany,Europe
877,1879.0,1963.0,Male,Leadership,Christoph_in_Bayern,Western Europe,4.Mid Modern Period 1751-1900AD,Politics,Missing,politician,Germany,Old_(before_year_1990_AD)_Germany,Europe
878,1986.0,,Female,Culture,Natalie_Wormsbecher,Western Europe,5.Contemporary period 1901-2020AD,Culture-core,Culture-periphery,artist,Germany,Germany,Europe
879,1843.0,1916.0,Male,Discovery/Science,Charles_Conrad_Schneider,Northern America,4.Mid Modern Period 1751-1900AD,Explorer/Inventor/Developer,Missing,engineer,US,US,America
880,1926.0,,Male,Discovery/Science,Hermann_Bausinger,Western Europe,5.Contemporary period 1901-2020AD,Academia,Missing,ethnologist,Germany,Old_(before_year_1990_AD)_Germany,Europe
881,1980.0,,Female,Culture,Marjan_Shaki,Western Europe,5.Contemporary period 1901-2020AD,Culture-core,Missing,actor,Germany,Germany,Europe
882,1936.0,,Male,Discovery/Science,Lothar_Krappmann,Western Europe,5.Contemporary period 1901-2020AD,Academia,Missing,professor,Germany,Old_(before_year_1990_AD)_Germany,Europe
883,1932.0,,Male,Discovery/Science,Klaus_Stern_(Rechtswissenschaftler),Western Europe,5.Contemporary period 1901-2020AD,Academia,Administration/Law,academic,Germany,Old_(before_year_1990_AD)_Germany,Europe
884,1859.0,1930.0,Male,Discovery/Science,Heinrich_Vater,Western Europe,4.Mid Modern Period 1751-1900AD,Academia,Missing,mineralogist,Germany,Old_(before_year_1990_AD)_Germany,Europe
885,1965.0,,Male,Sports/Games,Valeri_Kleymyonov,Eastern Europe,5.Contemporary period 1901-2020AD,Sports/Games,Missing,football,Russia,Russia,Europe
886,1831.0,1892.0,Male,Discovery/Science,Gottfried_Wagener,Western Europe,4.Mid Modern Period 1751-1900AD,Academia,Missing,chemist,Germany,Old_(before_year_1990_AD)_Germany,Europe
887,1874.0,1970.0,Male,Missing,Wilhelm_MÃ¼nker,Western Europe,4.Mid Modern Period 1751-1900AD,Missing,Missing,,Germany,Old_(before_year_1990_AD)_Germany,Europe
888,1916.0,2011.0,Male,Discovery/Science,Klaus_Luhmer,Western Europe,5.Contemporary period 1901-2020AD,Academia,Religious,academic,Germany,Germany,Europe
889,1851.0,1934.0,Male,Leadership,Franz_Xaver_Reichhart,Western Europe,4.Mid Modern Period 1751-1900AD,Military,Administration/Law,executioner,Germany,Old_(before_year_1990_AD)_Germany,Europe
890,1582.0,1620.0,Male,Leadership,Taichang_Emperor,Eastern Asia,3.Early Modern Period 1501-1750AD,Nobility,Politics,emperor,China,Old_(before_year_1949_AD)_China,Asia
891,1921.0,1996.0,Male,Culture,Ulrich_Koch_(Musiker),Western Europe,5.Contemporary period 1901-2020AD,Culture-core,Academia,music,Germany,Germany,Europe
892,1965.0,,Male,Culture,Hermann_BÃ¤umer,Western Europe,5.Contemporary period 1901-2020AD,Culture-core,Missing,conductor,Germany,Germany,Europe
893,1937.0,,Male,Culture,Peter_Schmidt_(Designer),Western Europe,5.Contemporary period 1901-2020AD,Culture-periphery,Missing,designer,Germany,Old_(before_year_1990_AD)_Germany,Europe
894,1988.0,,Male,Sports/Games,Noel_FÃ¼lÃ¶p,Eastern Europe,5.Contemporary period 1901-2020AD,Sports/Games,Missing,football,Hungary,Hungary,Europe
895,1880.0,1933.0,Male,Discovery/Science,Erwin_Barth,Western Europe,4.Mid Modern Period 1751-1900AD,Academia,Culture-periphery,academic,Germany,Old_(before_year_1990_AD)_Germany,Europe
896,1964.0,,Male,Culture,Kazuaki_Takano,Eastern Asia,5.Contemporary period 1901-2020AD,Culture-core,Missing,novelist,Japan,Japan,Asia
897,1976.0,,Male,Sports/Games,ZoltÃ¡n_FÃ¼lÃ¶p,Eastern Europe,5.Contemporary period 1901-2020AD,Sports/Games,Missing,football,Hungary,Hungary,Europe
898,1746.0,1772.0,Female,Other,Susanna_Margaretha_Brandt,Western Europe,3.Early Modern Period 1501-1750AD,Other,Family,verurteilt,Germany,Old_(before_year_1990_AD)_Germany,Europe
899,1885.0,1949.0,Male,Leadership,Friedrich_Wilhelm_Hack,Western Europe,4.Mid Modern Period 1751-1900AD,Administration/Law,Worker/Business (small),diplomat,Germany,Old_(before_year_1990_AD)_Germany,Europe
900,1861.0,1931.0,Male,Culture,Fritz_Encke,Western Europe,4.Mid Modern Period 1751-1900AD,Culture-periphery,Nobility,architect,Germany,Old_(before_year_1990_AD)_Germany,Europe
901,1930.0,2013.0,Male,Leadership,Lajos_FÃ¼r,Eastern Europe,5.Contemporary period 1901-2020AD,Politics,Missing,politician,Hungary,Hungary,Europe
902,1971.0,,Male,Culture,Oliver_Bootz,Western Europe,5.Contemporary period 1901-2020AD,Culture-core,Missing,actor,Germany,Germany,Europe
903,1858.0,1936.0,Male,Culture,Oskar_Oehler,Western Europe,4.Mid Modern Period 1751-1900AD,Culture-core,Worker/Business (small),clarinet,Germany,Old_(before_year_1990_AD)_Germany,Europe
904,1605.0,1627.0,Male,Leadership,Tianqi_Emperor,Eastern Asia,3.Early Modern Period 1501-1750AD,Nobility,Missing,monarch,China,Old_(before_year_1949_AD)_China,Asia
905,1911.0,1992.0,Male,Culture,Kurt_LÃ¼tgen,Western Europe,5.Contemporary period 1901-2020AD,Culture-core,Culture-periphery,writer,Germany,Germany,Europe
906,1979.0,,Male,Culture,Sascha_GÃ¶pel,Western Europe,5.Contemporary period 1901-2020AD,Culture-core,Missing,actor,Germany,Germany,Europe
907,1909.0,2009.0,Male,Sports/Games,Riccardo_Cassin,Southern Europe,5.Contemporary period 1901-2020AD,Sports/Games,Explorer/Inventor/Developer,mountaineer,Italy,Italy,Europe
908,1977.0,,Male,Culture,Libero_De_Rienzo,Southern Europe,5.Contemporary period 1901-2020AD,Culture-core,Missing,actor,Italy,Italy,Europe
909,1673.0,1752.0,Male,Leadership,Joachim_Christoph_von_Jeetze,Western Europe,3.Early Modern Period 1501-1750AD,Military,Missing,militar,Germany,Old_(before_year_1990_AD)_Germany,Europe
910,1937.0,2009.0,Male,Culture,Wolfgang_Funke,Western Europe,5.Contemporary period 1901-2020AD,Culture-core,Missing,writer,Germany,Germany,Europe
911,1911.0,,Male,Culture,Heinrich_Unverhau,Western Europe,5.Contemporary period 1901-2020AD,Culture-core,Politics,music,Germany,Old_(before_year_1990_AD)_Germany,Europe
912,1918.0,1993.0,Female,Discovery/Science,Ingeborg_Weber-Kellermann,Western Europe,5.Contemporary period 1901-2020AD,Academia,Culture-core,academic,Germany,Germany,Europe
913,1960.0,,Male,Culture,Andreas_Homoki,Western Europe,5.Contemporary period 1901-2020AD,Culture-core,Missing,theatre,Germany,Germany,Europe
914,1893.0,1977.0,Male,Leadership,Wolfgang_von_Gronau,Western Europe,4.Mid Modern Period 1751-1900AD,Military,Administration/Law,,Germany,Old_(before_year_1990_AD)_Germany,Europe
915,1980.0,,Female,Sports/Games,Ramona_KÃ¼hne,Western Europe,5.Contemporary period 1901-2020AD,Sports/Games,Missing,boxer,Germany,Germany,Europe
916,1957.0,,Female,Culture,Sabine_Thiesler,Western Europe,5.Contemporary period 1901-2020AD,Culture-core,Missing,actor,Germany,Germany,Europe
917,1760.0,1830.0,Male,Discovery/Science,Christian_Wilhelm_Ahlwardt,Western Europe,4.Mid Modern Period 1751-1900AD,Academia,Missing,philologist,Germany,Old_(before_year_1990_AD)_Germany,Europe
918,1906.0,1970.0,Female,Culture,Hilde_Jennings,Western Europe,5.Contemporary period 1901-2020AD,Culture-core,Missing,actor,Germany,Old_(before_year_1990_AD)_Germany,Europe
919,1785.0,1849.0,Male,Leadership,Ferenc_FÃ¼zi,Eastern Europe,4.Mid Modern Period 1751-1900AD,Religious,Missing,pastor,Hungary,Hungary,Europe
920,1790.0,1868.0,Male,Discovery/Science,Friedrich_Wilhelm_Klumpp,Western Europe,4.Mid Modern Period 1751-1900AD,Academia,Missing,education,Germany,Old_(before_year_1990_AD)_Germany,Europe
921,1975.0,,Male,Sports/Games,KrisztiÃ¡n_FÃ¼zi,Eastern Europe,5.Contemporary period 1901-2020AD,Sports/Games,Missing,football,Hungary,Hungary,Europe
922,1978.0,,Male,Sports/Games,Ãkos_FÃ¼zi,Eastern Europe,5.Contemporary period 1901-2020AD,Sports/Games,Missing,football,Hungary,Hungary,Europe
923,1945.0,1995.0,Male,Culture,Axel_Manthey,Western Europe,5.Contemporary period 1901-2020AD,Culture-core,Missing,costume_designer,Germany,Germany,Europe
924,1840.0,1918.0,Male,Discovery/Science,Emil_Lampe,Western Europe,4.Mid Modern Period 1751-1900AD,Academia,Missing,mathematician,Germany,Old_(before_year_1990_AD)_Germany,Europe
925,1983.0,,Female,Sports/Games,Katja_Abel,Western Europe,5.Contemporary period 1901-2020AD,Sports/Games,Missing,gymnast,Germany,Germany,Europe
926,1923.0,2011.0,Male,Discovery/Science,Otto_Koch_(Manager),Western Europe,5.Contemporary period 1901-2020AD,Academia,Corporate/Executive/Business (large),physicist,Germany,Germany,Europe
927,1940.0,2011.0,Male,Discovery/Science,Gerhard_PreuÃ,Western Europe,5.Contemporary period 1901-2020AD,Academia,Missing,mathematician,Germany,Germany,Europe
928,1984.0,,Female,Sports/Games,Lindsey_Vonn,Northern America,5.Contemporary period 1901-2020AD,Sports/Games,Missing,skier,US,US,America
929,1948.0,,Male,Discovery/Science,Christoph_TÃ¼rcke,Western Europe,5.Contemporary period 1901-2020AD,Academia,Missing,professor,Germany,Germany,Europe
930,1860.0,1926.0,Male,Discovery/Science,August_Tafelmacher,Western Europe,4.Mid Modern Period 1751-1900AD,Academia,Missing,teacher,Germany,Old_(before_year_1990_AD)_Germany,Europe
931,1952.0,,Male,Discovery/Science,Karl-Eugen_Kurrer,Western Europe,5.Contemporary period 1901-2020AD,Explorer/Inventor/Developer,Academia,engineer,Germany,Germany,Europe
932,1902.0,1994.0,Male,Discovery/Science,Fritz_Plaumann,South America,5.Contemporary period 1901-2020AD,Academia,Missing,entomologist,Brazil,Brazil,America
933,1868.0,1955.0,Male,Leadership,Julius_Sporket,Western Europe,4.Mid Modern Period 1751-1900AD,Religious,Missing,missionary,Germany,Old_(before_year_1990_AD)_Germany,Europe
934,1578.0,1636.0,Male,Discovery/Science,Gregor_Horstius,Western Europe,3.Early Modern Period 1501-1750AD,Academia,Missing,anatomist,Germany,Old_(before_year_1990_AD)_Germany,Europe
935,1843.0,1928.0,Male,Discovery/Science,Felix_MÃ¼ller_(Mathematiker),Western Europe,4.Mid Modern Period 1751-1900AD,Academia,Missing,mathematician,Germany,Old_(before_year_1990_AD)_Germany,Europe
936,1788.0,1851.0,Male,Discovery/Science,Friedrich_Philipp_Dulk,Western Europe,4.Mid Modern Period 1751-1900AD,Academia,Missing,chemist,Germany,Old_(before_year_1990_AD)_Germany,Europe
937,1925.0,2010.0,Male,Culture,Wolfgang_Johannes_Bekh,Western Europe,5.Contemporary period 1901-2020AD,Culture-core,Missing,writer,Germany,Germany,Europe
938,1950.0,,Male,Discovery/Science,Heiner_Flassbeck,Western Europe,5.Contemporary period 1901-2020AD,Academia,Politics,economist,Germany,Germany,Europe
939,1611.0,1644.0,Male,Leadership,Chongzhen_Emperor,Eastern Asia,3.Early Modern Period 1501-1750AD,Nobility,Family,monarch,China,Old_(before_year_1949_AD)_China,Asia
940,1892.0,1968.0,Male,Discovery/Science,Gerhard_Hettner,Western Europe,4.Mid Modern Period 1751-1900AD,Academia,Missing,physicist,Germany,Old_(before_year_1990_AD)_Germany,Europe
941,1987.0,,Male,Culture,Aleksander_Denstad_With,Northern Europe,5.Contemporary period 1901-2020AD,Culture-core,Missing,singer,Norway,Norway,Europe
942,1806.0,1888.0,Male,Discovery/Science,Gustav_Kramer,Western Europe,4.Mid Modern Period 1751-1900AD,Academia,Missing,theologian,Germany,Old_(before_year_1990_AD)_Germany,Europe
943,1922.0,1995.0,Male,Culture,G._C._Edmondson,Northern America,5.Contemporary period 1901-2020AD,Culture-core,Missing,novelist,US,US,America
944,1866.0,1951.0,Male,Leadership,Franz_Rudolf_Bornewasser,Western Europe,4.Mid Modern Period 1751-1900AD,Religious,Academia,bishop,Germany,Old_(before_year_1990_AD)_Germany,Europe
945,1891.0,1976.0,Male,Discovery/Science,Gustav_Eichelberg,Western Europe,4.Mid Modern Period 1751-1900AD,Academia,Worker/Business (small),academic,Switzerland,Switzerland,Europe
946,1972.0,,Male,Discovery/Science,Immanuel_Bloch,Western Europe,5.Contemporary period 1901-2020AD,Academia,Missing,physicist,Germany,Germany,Europe
947,1949.0,,Male,Leadership,Cai_Wu,Eastern Asia,5.Contemporary period 1901-2020AD,Politics,Administration/Law,politician,China,China,Asia
948,1790.0,1852.0,Male,Other,Jacob_Heinrich_Rehder,Western Europe,4.Mid Modern Period 1751-1900AD,Worker/Business (small),Missing,gardener,Germany,Old_(before_year_1990_AD)_Germany,Europe
949,1889.0,1971.0,Male,Discovery/Science,Georg_Wiarda,Western Europe,4.Mid Modern Period 1751-1900AD,Academia,Sports/Games,mathematician,Germany,Old_(before_year_1990_AD)_Germany,Europe
950,1908.0,1995.0,Male,Leadership,Dominic_Tang,Eastern Asia,5.Contemporary period 1901-2020AD,Religious,Missing,priest,China,China,Asia
951,1935.0,2010.0,Male,Culture,Gerd_Million,Western Europe,5.Contemporary period 1901-2020AD,Culture-periphery,Sports/Games,journalist,Germany,Germany,Europe
952,1896.0,1929.0,Male,Leadership,Peng_Pai,Eastern Asia,4.Mid Modern Period 1751-1900AD,Politics,Missing,politician,China,Old_(before_year_1949_AD)_China,Asia
953,1944.0,,Male,Leadership,Franz_Josef_Meinrad_Merkel,Western Europe,5.Contemporary period 1901-2020AD,Religious,Sports/Games,priest,Germany,Germany,Europe
954,1234.0,1324.0,Male,Discovery/Science,Ou_Shizi,Eastern Asia,2.Post-Classical History 501-1500AD,Academia,Culture-core,philosopher,China,Old_(before_year_1949_AD)_China,Asia
955,1802.0,1853.0,Male,Discovery/Science,Franz_Gustav_Straube,Western Europe,4.Mid Modern Period 1751-1900AD,Academia,Corporate/Executive/Business (large),entomologist,Germany,Old_(before_year_1990_AD)_Germany,Europe
956,1953.0,,Female,Leadership,Fu_Ying,Eastern Asia,5.Contemporary period 1901-2020AD,Administration/Law,Politics,diplomat,China,China,Asia
957,1925.0,2004.0,Male,Culture,Carlo_Di_Palma,Southern Europe,5.Contemporary period 1901-2020AD,Culture-core,Missing,cinema,Italy,Italy,Europe
958,1983.0,,Male,Culture,Jacob_Appelbaum,Northern America,5.Contemporary period 1901-2020AD,Culture-periphery,Academia,journalist,US,US,America
